profile_gender,profile_age,work_country,work_province,profile_years_experience,work_years_in_company,work_years_in_current_position,work_people_in_charge_of,profile_studies_level,profile_studies_level_state,profile_career,profile_university,profile_specialization_courses,profile_open_source_contributions,profile_programming_as_hobby,work_role,tools_platform,tools_programming_languages,tools_frameworks,tools_data_bases,tools_qa_testing,tools_IDEs,tools_work_pc_os,tools_cellphone_os,work_on_call_duty,salary_on_call_duty_charge,work_on_call_duty_charge_type,work_contract_type,salary_monthly_GROSS,salary_monthly_NET,salary_in_usd,salary_satisfaction,salary_comparison_last_semester,salary_has_bonus,salary_inflation_adjustment_2020,salary_percentage_inflation_adjustment_2020,salary_month_last_inflation_adjustment,work_has_violence_situations,profile_has_disabilities_hiring_difficulties,company_employee_number,company_main_activity,company_recommended,company_diversity_policies
Female,33,Argentina,Ciudad Autónoma de Buenos Aires,10.0,2.0,2.0,0,University,Incomplete,Licenciatura en Análisis de Sistemas,UCES - Universidad de Ciencias Empresariales y Sociales,"Yes, they were paid by myself",No,No,Project Manager,Networking,None of the previous one,.NET Core,None of the previous one,None of the previous one,None of the previous one,Windows,iOS,No,0.0,Gross,Full-Time,135000.0,97000.0,,2,2,No,Two,32.0,7,Never,,10001+,Other industries,9,9
Male,41,Argentina,Ciudad Autónoma de Buenos Aires,14.0,0.0,0.0,0,Secondary,Complete,,,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"Azure, Docker, Kubernetes, Linux, Windows Server, Azure devops ","Python, Powershell script ",None of the previous one,MongoDB,Postman,"Sublime Text, Visual Studio Code",Windows,Android,No,0.0,Gross,Full-Time,120000.0,99500.0,My salary is dollarized,3,3,No,No,0.0,0,In a previous job,,2001-5000,Services / Software Consulting / Digital,9,10
Male,23,Argentina,Chubut,2.0,0.0,1.0,0,University,Ongoing,Licenciatura en Informática,Universidad Siglo 21,"Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"VMWare, Windows Server",None of the previous one,None of the previous one,Microsoft SQL Server,None of the previous one,None of the previous one,Windows,Android,"Yes, passive",5200.0,Net,Full-Time,75000.0,55000.0,,1,1,No,No,0.0,0,Never,No,10001+,Other industries,7,8
Male,37,Argentina,Ciudad Autónoma de Buenos Aires,15.0,10.0,3.0,8,University,Incomplete,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,"Yes, they were paid by myself",No,Yes,Technical Leader,"Mainframe, OpenShift, Windows Server",".NET, C#, COBOL, Java",".NET Core, Angular, Bootstrap, jQuery, Node.js","IBM Db2, Microsoft SQL Server","JUnit, SoapUI","Eclipse, Notepad++, Visual Studio",Windows,Android,No,0.0,Percentage of my salary,Outsourced (work through a consultant or agency),95000.0,76000.0,,2,1,No,No,0.0,0,Never,,10001+,Other industries,5,6
Male,28,Argentina,Ciudad Autónoma de Buenos Aires,6.0,0.0,0.0,0,University,Incomplete,Diseño Gráfico,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself",No,Yes,HelpDesk,"VMWare, Windows Server",None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,Android,No,0.0,Gross,Full-Time,45000.0,38000.0,,2,1,No,No,0.0,0,Never,,51-100,Other industries,8,6
Female,27,Argentina,Ciudad Autónoma de Buenos Aires,7.0,6.0,6.0,0,Terciary,Complete,Tecnicatura en Programación,UNLaM - Universidad Nacional de La Matanza,"Yes, they were paid by myself",No,Yes,Developer,Windows Server,".NET, C#, Javascript",Hibernate,Microsoft SQL Server,None of the previous one,Visual Studio,Windows,Android,No,0.0,Percentage of my salary,Full-Time,78750.0,67275.0,,2,2,One salary,One,5.0,5,Never,,10001+,Services / Software Consulting / Digital,6,8
Male,29,Argentina,Ciudad Autónoma de Buenos Aires,0.0,0.0,9.0,0,Secondary,Complete,Analista de Computación,ESBA - Escuela Superior Buenos Aires,"Yes, they were paid by my employer",No,No,HelpDesk,None of the previous one,None of the previous one,WordPress,None of the previous one,None of the previous one,None of the previous one,Windows,iOS,"Yes, active",0.0,Percentage of my salary,Full-Time,53000.0,43000.0,,3,3,No,No,0.0,0,In a previous job,,501-1000,Other industries,7,8
Male,34,Argentina,Córdoba,6.0,4.0,4.0,0,Terciary,Complete,Tecnicatura en Computación,AES,"Yes, they were paid by my employer",No,No,HelpDesk,"Docker, Linux, VMWare, Windows Server",None of the previous one,None of the previous one,"Microsoft SQL Server, MongoDB",None of the previous one,Visual Studio,Windows,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,52493.0,43570.0,,4,3,Less than a salary,One,15.0,7,In my current job,No,51-100,Other industries,9,3
Male,35,Argentina,Ciudad Autónoma de Buenos Aires,14.0,5.0,7.0,0,University,Complete,Ingeniería Electrónica,UNLaM - Universidad Nacional de La Matanza,"Yes, they were paid by my employer",No,No,Networking,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,iOS,No,0.0,Net,Full-Time,112000.0,87500.0,,1,1,No,Two,16.0,6,Never,No,10001+,Other industries,8,8
Male,41,Argentina,Ciudad Autónoma de Buenos Aires,20.0,2.0,2.0,1,Secondary,Complete,Técnico informático ,,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Seguridad informática ,"Linux, VMWare, Windows Server",Powershell,None of the previous one,Microsoft SQL Server,None of the previous one,"Notepad++, Vi",Windows,iOS,No,0.0,Gross,Full-Time,95000.0,80000.0,,3,3,No,No,0.0,0,Never,Yes,501-1000,Other industries,7,7
Male,21,Argentina,Santa Fe,0.0,0.0,0.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,Developer,"Amazon Web Services, Docker, Kubernetes, Linux","CSS, HTML, Javascript, PHP, Python, SQL","Bootstrap, Django, jQuery, Laravel, Node.js, React.js, WordPress","MySQL, PostgreSQL",None of the previous one,"Nano, Visual Studio Code",GNU/Linux,Android,No,0.0,Percentage of my salary,Remote (company from another country),55000.0,48000.0,My salary is dollarized,4,4,No,No,0.0,0,Never,,1-10,Services / Software Consulting / Digital,9,10
Male,39,Argentina,Ciudad Autónoma de Buenos Aires,11.0,1.5,5.0,0,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",No,Yes,Developer,"Azure, Docker, Firebase, Kubernetes","CSS, HTML, Javascript, TypeScript","Angular, Cordova, Node.js","Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB, MySQL, SQLite","Jest, Karma, Postman",Visual Studio Code,macOS,Android,No,0.0,Percentage of my salary,Full-Time,120000.0,100000.0,,4,3,Less than a salary,One,50.0,1,Never,,11-50,Services / Software Consulting / Digital,10,10
Male,22,Argentina,Mendoza,0.0,0.0,0.0,0,Terciary,Ongoing,Tecnicatura Superior en Análisis de Sistemas,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,Developer,"Amazon Web Services, Kubernetes","HTML, Java, Javascript, SQL","Bootstrap, React.js",MongoDB,None of the previous one,"IntelliJ, Visual Studio, Visual Studio Code",GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,25000.0,25000.0,,3,3,No,No,0.0,0,Never,,101-200,Software based product,7,8
Male,25,Argentina,Provincia de Buenos Aires,6.0,6.0,4.0,0,Secondary,Complete,Tecnicatura en Informática,,"Yes, they were paid by myself",No,No,SysAdmin / DevOps / SRE,"VMWare, Windows Server",None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,Android,No,0.0,Net,Outsourced (work through a consultant or agency),53000.0,46000.0,,1,1,No,No,0.0,0,In my current job,,2001-5000,Other industries,1,1
Male,31,Argentina,Santa Fe,5.0,0.0,1.0,0,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,Yes,Developer,"Amazon Web Services, Docker","Java, SQL",Spring,PostgreSQL,JUnit,IntelliJ,GNU/Linux,Android,No,0.0,Percentage of my salary,Remote (company from another country),283000.0,280000.0,My salary is dollarized,4,4,No,No,0.0,0,Never,,1-10,Services / Software Consulting / Digital,7,6
Male,39,Argentina,GBA,10.0,6.0,6.0,0,Secondary,Complete,Sistemas de Información,,"Yes, they were paid by myself",No,No,HelpDesk,Windows Server,None of the previous one,None of the previous one,MySQL,None of the previous one,None of the previous one,Windows,iOS,"Yes, active",0.0,Net,Part-Time,45000.0,37000.0,,3,3,Less than a salary,Three,8.0,7,Never,No,201-500,Other industries,6,6
Male,32,Argentina,Ciudad Autónoma de Buenos Aires,8.0,2.0,2.0,9,University,Complete,Física,,No,No,Yes,Manager / Director,"Amazon Web Services, Docker, Linux, Serverless","Go, Groovy, Javascript, TypeScript",Node.js,"MongoDB, PostgreSQL","Jest, JUnit, Mocha, Postman, Selenium, Artillery",Emacs,macOS,Android,No,0.0,Percentage of my salary,Full-Time,400000.0,330000.0,My salary is dollarized,3,3,No,One,6.5,6,Never,No,501-1000,Software based product,9,8
Male,29,Argentina,Ciudad Autónoma de Buenos Aires,3.0,3.0,1.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,Yes,Developer,None of the previous one,"ActionScript, C++",None of the previous one,None of the previous one,None of the previous one,"Notepad++, Sublime Text, Visual Studio",Windows,Android,No,0.0,Percentage of my salary,Full-Time,61870.0,51353.0,,2,2,No,One,28.0,6,Never,,10001+,Software based product,7,8
Male,26,Argentina,Provincia de Buenos Aires,5.0,0.0,0.0,0,University,Incomplete,Licenciatura en Sistemas de Información,UNLP - Universidad Nacional de La Plata,"Yes, they were paid by myself",No,No,SysAdmin / DevOps / SRE,"Amazon Web Services, Docker, Google Cloud Platform/App Engine, Linux, VMWare, Windows Server",Bash/Shell,.NET Core,"Apache Hive, Microsoft SQL Server, MySQL",None of the previous one,Notepad++,Windows,Android,No,0.0,Net,Full-Time,60000.0,46000.0,,2,1,Less than a salary,No,0.0,0,In a previous job,,101-200,Software based product,10,10
Male,29,Argentina,Provincia de Buenos Aires,1.0,1.0,1.0,0,University,Incomplete,Ingeniería en Sistemas de Información,UNS - Universidad Nacional del Sur,"Yes, they were paid by myself",No,No,HelpDesk,"VMWare, Windows Server",None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,Android,No,0.0,Gross,Full-Time,48900.0,40890.0,,3,1,No,No,0.0,0,Never,,201-500,Other industries,10,10
Male,45,Argentina,Ciudad Autónoma de Buenos Aires,15.0,10.0,10.0,0,University,Ongoing,Analista Programador,UAI - Universidad Abierta Interamericana,"Yes, they were paid by myself",No,No,SysAdmin / DevOps / SRE,"Azure, Linux, VMWare, Windows Server",Python,".NET Core, Ninguno de los anteriores",PostgreSQL,None of the previous one,None of the previous one,Windows,Android,"Yes, passive",0.0,Net,Full-Time,50000.0,41500.0,,1,1,No,One,28.0,1,Never,,51-100,Other industries,7,7
Male,31,Argentina,Ciudad Autónoma de Buenos Aires,7.0,1.0,1.0,0,University,Incomplete,Ingeniería Electrónica,UNLP - Universidad Nacional de La Plata,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,Developer,"Docker, Linux",PHP,Symfony,MySQL,None of the previous one,PHPStorm,GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,108000.0,85000.0,,3,3,No,Two,32.0,7,Never,,101-200,Software based product,8,10
Male,21,Argentina,Ciudad Autónoma de Buenos Aires,2.0,1.0,2.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,QA / Tester,"Azure, Google Cloud Platform/App Engine",Python,None of the previous one,None of the previous one,"Postman, pytest",Visual Studio Code,Windows,Android,No,0.0,Gross,Full-Time,78000.0,61000.0,,2,2,No,One,28.0,7,Never,No,10001+,Services / Software Consulting / Digital,8,8
Male,37,Argentina,Santa Fe,10.0,6.0,3.0,0,University,Incomplete,Tecnicatura Superior en Sistemas Informáticos,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"AIX, Linux, VMWare, Windows Server","SQL, Power shell",".NET Core, Angular","Informix, Microsoft SQL Server, Oracle",TFS,"Notepad++, Vi, Vim",Windows,Android,"Yes, passive",2200.0,Gross,Full-Time,72000.0,64000.0,,2,2,Less than a salary,No,0.0,0,Never,,2001-5000,Other industries,8,8
Male,38,Argentina,Ciudad Autónoma de Buenos Aires,20.0,7.0,7.0,4,University,Incomplete,Licenciatura en Sistemas de Información,UCAECE - Centro de Altos Estudios en Ciencias Exactas,"Yes, they were paid by myself",No,Yes,Manager / Director,"Linux, VMWare, Windows Server",".NET, C#, HTML, Javascript, PHP, SQL, VBA",None of the previous one,"Microsoft SQL Server, MySQL",None of the previous one,"Notepad++, Visual Studio, Visual Studio Code",Windows,Android,"Yes, active",0.0,Percentage of my salary,Full-Time,180000.0,120000.0,,3,2,No,One,5.0,5,Never,,201-500,Other industries,8,6
Male,46,Argentina,Ciudad Autónoma de Buenos Aires,15.0,8.0,1.0,2,Terciary,Complete,Analista de Sistemas,ORT,"Yes, they were paid by myself",No,No,Technical Leader,Linux,"Bash/Shell, Java, Scala",Spring,"Cassandra, MariaDB",JUnit,IntelliJ,macOS,Android,"Yes, passive",0.0,Gross,Full-Time,220000.0,154000.0,,2,2,One salary,Two,25.0,7,In a previous job,No,1001-2000,Other industries,7,8
Male,30,Argentina,Ciudad Autónoma de Buenos Aires,7.0,3.0,7.0,0,Terciary,Incomplete,Tecnicatura en Informática,Escuela Da Vinci,"Yes, they were paid by myself",No,Yes,Developer,None of the previous one,"HTML, Javascript, Python","Angular, Node.js",None of the previous one,None of the previous one,"Sublime Text, Visual Studio Code",Windows,Android,No,0.0,Net,Full-Time,75000.0,61000.0,,3,2,No,One,10.0,6,Never,,51-100,Services / Software Consulting / Digital,7,7
Male,42,Argentina,Entre Ríos,22.0,22.0,22.0,0,University,Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",Yes,No,SysAdmin / DevOps / SRE,"Azure, Docker, Google Cloud Platform/App Engine, Linux, Windows Server",None of the previous one,"Node.js, WordPress","Microsoft SQL Server, MySQL",None of the previous one,None of the previous one,macOS,iOS,No,0.0,Net,Freelance,180000.0,190000.0,,4,2,No,One,47.0,7,Never,No,201-500,Services / Software Consulting / Digital,8,7
Male,36,Argentina,Tierra del Fuego,10.0,1.0,1.0,0,University,Complete,Ingeniería en Sistemas de Información,iua,"Yes, they were paid by myself",No,Yes,Manager / Director,"Docker, Linux, VMWare",PHP,None of the previous one,"MariaDB, Microsoft SQL Server, MySQL, PostgreSQL",None of the previous one,Notepad++,Windows,Android,No,0.0,Percentage of my salary,Full-Time,80000.0,60000.0,,2,2,Less than a salary,No,0.0,0,In a previous job,,11-50,Other industries,7,7
Male,36,Argentina,Misiones,7.0,4.0,4.0,0,University,Complete,Licenciatura en Sistemas de Información,Unne,"Yes, they were paid by myself",No,Yes,Networking,"Amazon Web Services, VMWare, Windows Server","Bash/Shell, PHP, SQL",WordPress,"MariaDB, MySQL, Redis",None of the previous one,"Sublime Text, Visual Studio Code",macOS,iOS,No,0.0,Net,Outsourced (work through a consultant or agency),45000.0,45000.0,,3,3,No,Two,40.0,7,Never,No,1-10,Other industries,9,10
Male,23,Argentina,GBA,1.0,1.0,1.0,0,Terciary,Ongoing,Analista de Sistemas,Escuela Da Vinci,"Yes, they were paid by myself",No,No,Networking,"Docker, Linux, VMWare, Windows Server",SQL,None of the previous one,Microsoft SQL Server,None of the previous one,Notepad++,Windows,Android,No,0.0,Percentage of my salary,Full-Time,39437.0,35711.0,,3,4,One salary,One,30.0,1,Never,,201-500,Other industries,5,8
Male,23,Argentina,Ciudad Autónoma de Buenos Aires,8.0,2.0,1.0,3,University,Ongoing,Licenciatura en Informática,UADE - Universidad Argentina De la Empresa,"Yes, they were paid by myself",No,Yes,Developer,"Google Cloud Platform/App Engine, Linux, Windows Server","CSS, HTML, Javascript, PHP, Swift, VBA","Bootstrap, jQuery, Laravel, Node.js, SwiftUI","MariaDB, MySQL",None of the previous one,"Notepad++, Visual Studio Code, Xcode",Windows,Android,No,0.0,Percentage of my salary,Full-Time,140000.0,100000.0,,3,3,3+ salaries,No,0.0,0,Never,,11-50,Other industries,7,7
Male,29,Argentina,Provincia de Buenos Aires,3.0,5.0,2.0,0,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,No,Infosec,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,Android,No,0.0,Percentage of my salary,Full-Time,80000.0,,,3,3,One salary,Two,20.0,6,Never,No,501-1000,Other industries,5,6
Male,31,Argentina,Ciudad Autónoma de Buenos Aires,1.0,1.0,1.0,0,University,Ongoing,Tecnicatura en Programación,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,Developer,Salesforce,"HTML, Javascript, Apex",None of the previous one,None of the previous one,None of the previous one,Visual Studio Code,Windows,Android,No,0.0,Percentage of my salary,Full-Time,95000.0,75996.0,,4,4,No,One,18.0,7,In a previous job,,101-200,Services / Software Consulting / Digital,10,10
Female,24,Argentina,Ciudad Autónoma de Buenos Aires,1.0,0.0,0.0,0,University,Ongoing,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,No,No,Yes,Developer,Azure,".NET, C#, SQL",.NET Core,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",None of the previous one,Visual Studio,Windows,I don't have a cell phone / it's not a smartphone,No,0.0,Net,Full-Time,50000.0,42000.0,,4,3,No,One,9.28,7,Never,No,51-100,Services / Software Consulting / Digital,8,8
Male,35,Argentina,Santa Fe,12.0,12.0,12.0,0,University,Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"Linux, VMWare, Windows Server",Java,None of the previous one,"Microsoft SQL Server, SQLite",None of the previous one,"Vim, Visual Studio",Windows,iOS,"Yes, passive",0.0,Net,Full-Time,62000.0,52000.0,,2,2,No,One,7.0,4,In my current job,,1001-2000,Other industries,4,6
Female,33,Argentina,Ciudad Autónoma de Buenos Aires,10.0,2.0,2.0,0,University,Incomplete,Licenciatura en Análisis de Sistemas,UCES - Universidad de Ciencias Empresariales y Sociales,"Yes, they were paid by myself",No,No,Project Manager,Networking,None of the previous one,.NET Core,None of the previous one,None of the previous one,None of the previous one,Windows,iOS,No,0.0,Gross,Full-Time,135000.0,97000.0,,2,2,No,Two,32.0,7,Never,,10001+,Other industries,9,9
Male,40,Argentina,Provincia de Buenos Aires,25.0,6.0,6.0,0,University,Incomplete,Analista de Computación,UNLP - Universidad Nacional de La Plata,"Yes, they were paid by myself",No,Yes,SysAdmin / DevOps / SRE,"Linux, VMWare, Windows Server","Bash/Shell, PHP, SQL",None of the previous one,"MariaDB, Microsoft SQL Server, MongoDB, MySQL",None of the previous one,"Nano, Notepad++, Vi",Windows,Android,No,0.0,Percentage of my salary,Full-Time,28857.0,22500.0,,2,2,No,No,0.0,0,In my current job,,101-200,Other industries,7,7
Female,29,Argentina,Ciudad Autónoma de Buenos Aires,8.0,3.0,3.0,0,University,Complete,Diseño Gráfico,Universidad José María Vargas,"No, Yes, they were paid by myself",No,No,Designer,Azure,"CSS, HTML","Bootstrap, WordPress",Teradata,Test Complete,"Android Studio, Visual Studio",macOS,Android,No,0.0,Percentage of my salary,Full-Time,73000.0,64000.0,My salary is dollarized,1,1,No,No,0.0,0,In my current job,,2001-5000,Services / Software Consulting / Digital,2,4
Male,23,Argentina,Ciudad Autónoma de Buenos Aires,3.0,0.0,0.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UAI - Universidad Abierta Interamericana,No,No,Yes,HelpDesk,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,Android,No,0.0,Percentage of my salary,Full-Time,45000.0,39000.0,,2,1,No,No,0.0,0,In my current job,No,501-1000,Other industries,1,5
Male,40,Argentina,Provincia de Buenos Aires,25.0,6.0,6.0,0,University,Incomplete,Analista de Computación,UNLP - Universidad Nacional de La Plata,"Yes, they were paid by myself",No,Yes,SysAdmin / DevOps / SRE,"Linux, VMWare, Windows Server","Bash/Shell, PHP, SQL",None of the previous one,"MariaDB, Microsoft SQL Server, MongoDB, MySQL",None of the previous one,"Nano, Notepad++, Vi",Windows,Android,No,0.0,Percentage of my salary,Full-Time,28857.0,22500.0,,2,2,No,No,0.0,0,In my current job,,101-200,Other industries,7,7
Male,32,Argentina,Provincia de Buenos Aires,10.0,10.0,2.0,5,University,Incomplete,Analista de Sistemas,UNLaM - Universidad Nacional de La Matanza,No,No,No,BI Analyst / Data Analyst,None of the previous one,None of the previous one,WordPress,Microsoft SQL Server,None of the previous one,None of the previous one,Windows,iOS,"Yes, active",0.0,Percentage of my salary,Full-Time,43359.0,53156.0,,3,1,One salary,One,10.0,3,Never,,51-100,Other industries,6,1
Male,39,Argentina,Ciudad Autónoma de Buenos Aires,12.0,3.0,6.0,0,University,Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"Amazon Web Services, Azure, *BSD, Docker, Google Cloud Platform/App Engine, Kubernetes, Linux, VMWare, Windows Server","HTML, PHP, Python, SQL",WordPress,"Amazon RDS/Aurora, ElasticSearch, MariaDB, Microsoft SQL Server, MongoDB, MySQL, ProxySQL",None of the previous one,"Android Studio, Atom, Eclipse, NetBeans, Notepad++, PHPStorm, PyCharm, Sublime Text, Vi, Vim, Visual Studio Code",macOS,iOS,"Yes, passive",0.0,Percentage of my salary,Full-Time,103000.0,88000.0,,1,1,No,No,0.0,0,In a previous job,,201-500,Other industries,3,3
Male,34,Argentina,Ciudad Autónoma de Buenos Aires,13.0,6.0,6.0,0,Terciary,Ongoing,Tecnicatura Superior en Análisis de Sistemas,IFTS,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Networking,"Linux, Windows Server, Ciso ios, nsox",None of the previous one,None of the previous one,None of the previous one,None of the previous one,"Eclipse, Notepad++, Vi, Mu editor",Windows,Android,No,0.0,Gross,Full-Time,85789.0,69489.0,,2,1,No,No,0.0,0,,,5001-10000,Other industries,7,9
Male,23,Argentina,Córdoba,1.0,0.0,1.0,0,University,Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,Yes,Yes,Developer,"Amazon Web Services, Docker","Java, Python",Spring,"ElasticSearch, MongoDB, Oracle",JUnit,"IntelliJ, PyCharm",GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,66000.0,55000.0,,3,3,One salary,Three,25.0,7,Never,,51-100,Software based product,10,7
Male,26,Argentina,Córdoba,4.0,1.0,1.0,0,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",No,Yes,Developer,Google Cloud Platform/App Engine,"Javascript, TypeScript",Angular,None of the previous one,"Cypress, Jest",WebStorm,Windows,Android,No,0.0,Percentage of my salary,Full-Time,154000.0,110000.0,,3,4,No,Two,30.0,7,Never,No,11-50,Software based product,9,10
Male,34,Argentina,Ciudad Autónoma de Buenos Aires,15.0,15.0,15.0,1,University,Complete,Analista Universitario de Sistemas,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",Yes,Yes,Data Scientist / Data Engineer,IBM Cloud / Watson,Python,Spring,IBM Db2,Postman,NetBeans,Windows,Android,"Yes, active",5000.0,Gross,Full-Time,60000.0,,,4,4,One salary,One,2.0,7,Never,No,1-10,Services / Software Consulting / Digital,10,10
Male,36,Argentina,Ciudad Autónoma de Buenos Aires,1.0,1.0,1.0,0,University,Complete,Licenciatura em relaciones internacionales,Universidad Católica de Córdoba,"Yes, they were paid by myself",No,No,SysAdmin / DevOps / SRE,Azure,"Bash/Shell, Python, Powershell",None of the previous one,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, Redis",None of the previous one,"Atom, Vi, Visual Studio, Visual Studio Code",Windows,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,60000.0,54000.0,,3,3,No,No,0.0,6,Never,,5001-10000,Services / Software Consulting / Digital,6,6
Male,25,Argentina,Entre Ríos,4.0,4.0,4.0,0,Terciary,Complete,Analista Programador,Universidad Siglo 21,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,HelpDesk,"Linux, VMWare, Windows Server","Bash/Shell, HTML, SQL",WordPress,"MariaDB, MySQL, PostgreSQL",None of the previous one,"Atom, Notepad++",Windows,Android,No,0.0,Percentage of my salary,Full-Time,42000.0,37000.0,,1,2,No,One,7.0,6,Never,,201-500,Other industries,6,7
Male,39,Argentina,Río Negro,14.0,12.0,12.0,0,University,Complete,Licenciatura en Ciencias dela Computación,UNCOMA - Universidad Nacional del Comahue,"Yes, they were paid by myself",Yes,Yes,Developer,"Linux, Windows Server","HTML, Java, Javascript, PHP, Python, SQL","Angular, Bootstrap, Cordova, Hibernate","ElasticSearch, MySQL, Oracle, SQLite",None of the previous one,"Android Studio, Eclipse, NetBeans",GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,80000.0,70000.0,,3,3,No,One,8.0,4,Never,No,1001-2000,Other industries,7,8
Other,27,Argentina,Ciudad Autónoma de Buenos Aires,7.0,4.0,1.0,0,Secondary,Complete,,,"Yes, they were paid by my employer",No,Yes,SysAdmin / DevOps / SRE,"Azure, Windows Server",None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,Android,No,0.0,Gross,Full-Time,150000.0,120000.0,,4,3,One salary,Two,25.0,6,Never,No,2001-5000,Services / Software Consulting / Digital,8,10
Male,42,Argentina,Ciudad Autónoma de Buenos Aires,22.0,13.0,13.0,0,University,Incomplete,Ingeniería Electrónica,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,No,Project Manager,"Linux, Windows Server","C++, HTML",None of the previous one,"Microsoft SQL Server, MySQL",None of the previous one,None of the previous one,Windows,Android,No,0.0,Net,Full-Time,98600.0,85000.0,,1,1,No,No,0.0,0,Never,No,11-50,Other industries,5,5
Female,28,Argentina,Ciudad Autónoma de Buenos Aires,9.0,2.0,2.0,0,Secondary,Complete,Ninguna,Ninguna ,"Yes, they were paid by myself",No,Yes,Developer,None of the previous one,"SQL, VBA",None of the previous one,"Microsoft SQL Server, MySQL",None of the previous one,None of the previous one,Windows,Android,No,0.0,Net,Full-Time,132000.0,104000.0,,3,3,From one to three salaries,Three,26.0,7,In a previous job,,10001+,Other industries,9,7
Male,28,Argentina,Córdoba,3.0,0.0,0.0,0,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,UX,"Linux, Windows Server","CSS, HTML, Java, Javascript, SQL, TypeScript","Angular, Bootstrap, Hibernate, Spring","Microsoft SQL Server, PostgreSQL",None of the previous one,"Notepad++, Sublime Text, Visual Studio Code",Windows,Android,"Yes, passive",0.0,Net,Full-Time,43000.0,34500.0,,1,1,No,One,6.0,3,In a previous job,No,101-200,Services / Software Consulting / Digital,5,8
Male,25,Argentina,Misiones,0.0,0.0,0.0,0,University,Complete,Analista de Sistemas,Universidad Nacional de Misiones,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Developer,Linux,"HTML, Java, Javascript, SQL","Hibernate, Spring",PostgreSQL,JUnit,"Eclipse, NetBeans, Visual Studio",GNU/Linux,Android,No,0.0,Gross,Full-Time,43000.0,41000.0,,2,3,No,One,20.0,4,Never,No,51-100,Software based product,8,6
