,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,suburb_count,CouncilArea_mode
7576,Strathmore,8 Jones Ct,3,h,1021000.0,S,Considine,8/04/2017,9.7,3041.0,3.0,2.0,2.0,371.0,183.0,Moonee Valley,-37.7229,144.9055,Western Metropolitan,3284.0,63,Moonee Valley
7577,Strathmore,12 Loeman St,3,t,925000.0,S,Frank,8/04/2017,9.7,3041.0,3.0,3.0,1.0,555.0,293.0,Moonee Valley,-37.7345,144.9228,Western Metropolitan,3284.0,63,Moonee Valley
7578,Strathmore,186 Mascoma St,5,h,910000.0,SP,Brad,8/04/2017,9.7,3041.0,5.0,2.0,2.0,533.0,204.0,Moonee Valley,-37.7189,144.9044,Western Metropolitan,3284.0,63,Moonee Valley
7579,Strathmore,221 Mascoma St,3,h,900000.0,VB,Nelson,13/05/2017,9.7,3041.0,3.0,1.0,2.0,531.0,137.37442942647843,Moonee Valley,-37.7192,144.9045,Western Metropolitan,3284.0,63,Moonee Valley
7580,Strathmore,1 Lebanon St,3,h,995000.0,SP,Jellis,20/05/2017,9.7,3041.0,3.0,2.0,3.0,653.0,137.37442942647843,Moonee Valley,-37.7296,144.9225,Western Metropolitan,3284.0,63,Moonee Valley
7581,Strathmore,68 Willonga St,5,h,1150000.0,SP,Brad,20/05/2017,9.7,3041.0,5.0,2.0,2.0,702.0,137.37442942647843,Moonee Valley,-37.7253,144.9146,Western Metropolitan,3284.0,63,Moonee Valley
7582,Sunshine,54 Ardoyne St,3,h,940000.0,S,Douglas,6/05/2017,12.6,3020.0,3.0,2.0,2.0,572.0,190.0,Brimbank,-37.7966,144.8256,Western Metropolitan,3755.0,111,Brimbank
7583,Sunshine,138 Devonshire Rd,4,h,726000.0,S,YPA,6/05/2017,12.6,3020.0,4.0,2.0,0.0,567.0,95.0,Brimbank,-37.7866,144.8458,Western Metropolitan,3755.0,111,Brimbank
7584,Sunshine,27 Parsons St,3,h,950000.0,S,Douglas,6/05/2017,12.6,3020.0,3.0,1.0,1.0,725.0,137.37442942647843,Brimbank,-37.7918,144.8419,Western Metropolitan,3755.0,111,Brimbank
7585,Sunshine,14 Baker St,4,h,760000.0,S,Douglas,8/04/2017,12.6,3020.0,4.0,1.0,5.0,650.0,137.37442942647843,Brimbank,-37.7867,144.8437,Western Metropolitan,3755.0,111,Brimbank
7586,Sunshine,2 Colin St,4,h,990000.0,S,FN,8/04/2017,12.6,3020.0,4.0,1.0,6.0,654.0,189.0,Brimbank,-37.7803,144.8415,Western Metropolitan,3755.0,111,Brimbank
7587,Sunshine,10 Dundalk St,3,h,651500.0,S,Barry,8/04/2017,12.6,3020.0,3.0,1.0,1.0,555.0,137.37442942647843,Brimbank,-37.7988,144.822,Western Metropolitan,3755.0,111,Brimbank
7588,Sunshine,2 Islington St,4,h,970000.0,S,Douglas,22/04/2017,12.6,3020.0,4.0,1.0,4.0,615.0,137.37442942647843,Brimbank,-37.785,144.8383,Western Metropolitan,3755.0,111,Brimbank
7589,Sunshine,3 Mellor St,3,h,841000.0,S,Douglas,22/04/2017,12.6,3020.0,3.0,1.0,2.0,557.0,137.37442942647843,Brimbank,-37.7811,144.8373,Western Metropolitan,3755.0,111,Brimbank
7590,Sunshine,69 Duke St,3,h,710000.0,S,Village,29/04/2017,12.6,3020.0,3.0,1.0,0.0,483.0,93.84,Brimbank,-37.7875,144.8456,Western Metropolitan,3755.0,111,Brimbank
7591,Sunshine,73 Monash St,3,h,840000.0,PI,FN,29/04/2017,12.6,3020.0,3.0,1.0,1.0,462.0,108.0,Brimbank,-37.7894,144.8383,Western Metropolitan,3755.0,111,Brimbank
7592,Sunshine,115 Wright St,3,h,660000.0,S,Douglas,29/04/2017,12.6,3020.0,3.0,2.0,2.0,660.0,137.37442942647843,Brimbank,-37.7954,144.8246,Western Metropolitan,3755.0,111,Brimbank
7593,Sunshine,10 Yewers St,3,h,692000.0,S,FN,29/04/2017,12.6,3020.0,3.0,1.0,1.0,485.0,137.37442942647843,Brimbank,-37.7868,144.8428,Western Metropolitan,3755.0,111,Brimbank
7594,Sunshine North,25 Lincoln St,3,h,830000.0,S,Douglas,6/05/2017,13.3,3020.0,3.0,1.0,2.0,608.0,137.37442942647843,Brimbank,-37.7743,144.8446,Western Metropolitan,4217.0,68,Brimbank
7595,Sunshine North,19 Plymouth Cl,3,h,600000.0,S,Douglas,6/05/2017,13.3,3020.0,3.0,1.0,2.0,465.0,137.37442942647843,Brimbank,-37.7549,144.8304,Western Metropolitan,4217.0,68,Brimbank
7596,Sunshine North,25 Downing St,3,h,718000.0,S,Douglas,13/05/2017,13.3,3020.0,3.0,1.0,2.0,551.0,137.37442942647843,Brimbank,-37.771,144.8389,Western Metropolitan,4217.0,68,Brimbank
7597,Sunshine North,3 Belmore Rd,4,h,775000.0,S,Douglas,29/04/2017,13.3,3020.0,4.0,1.0,2.0,665.0,147.0,Brimbank,-37.7662,144.8383,Western Metropolitan,4217.0,68,Brimbank
7598,Sunshine North,90 McIntyre Rd,3,h,490000.0,PI,Douglas,29/04/2017,13.3,3020.0,3.0,1.0,1.0,546.0,145.0,Brimbank,-37.7676,144.8307,Western Metropolitan,4217.0,68,Brimbank
7599,Sunshine West,32 Killara St,3,h,716000.0,S,Barry,6/05/2017,13.5,3020.0,3.0,1.0,1.0,534.0,120.0,Brimbank,-37.7886,144.821,Western Metropolitan,6763.0,86,Brimbank
7600,Sunshine West,7 Foxcroft Ct,3,h,511000.0,S,Barry,8/04/2017,13.5,3020.0,3.0,2.0,2.0,519.0,137.37442942647843,Brimbank,-37.7997,144.7968,Western Metropolitan,6763.0,86,Brimbank
7601,Sunshine West,1/10 Fremont Pde,4,h,515000.0,SP,Brad,8/04/2017,13.5,3020.0,4.0,2.0,2.0,332.0,159.0,Brimbank,-37.7962,144.8064,Western Metropolitan,6763.0,86,Brimbank
7602,Sunshine West,27 Warmington Rd,3,h,530000.0,S,Barry,8/04/2017,13.5,3020.0,3.0,1.0,1.0,573.0,119.0,Brimbank,-37.8017,144.8258,Western Metropolitan,6763.0,86,Brimbank
7603,Sunshine West,91 Hilma St,4,h,685000.0,S,Bells,13/05/2017,13.5,3020.0,4.0,2.0,2.0,572.0,184.0,Brimbank,-37.7912,144.7979,Western Metropolitan,6763.0,86,Brimbank
7604,Sunshine West,13 Murray St,3,h,700000.0,PI,Douglas,22/04/2017,13.5,3020.0,3.0,1.0,2.0,701.0,137.37442942647843,Brimbank,-37.7889,144.8047,Western Metropolitan,6763.0,86,Brimbank
7605,Sunshine West,133 David Dr,3,t,521000.0,S,Bells,29/04/2017,13.5,3020.0,3.0,3.0,2.0,134.0,124.45,Brimbank,-37.79,144.7886,Western Metropolitan,6763.0,86,Brimbank
7606,Sunshine West,100 Links St,3,h,571000.0,S,GL,29/04/2017,13.5,3020.0,3.0,1.0,1.0,757.0,100.0,Brimbank,-37.7845,144.8088,Western Metropolitan,6763.0,86,Brimbank
7607,Sunshine West,7 The Mews,3,h,710000.0,SP,S&L,29/04/2017,13.5,3020.0,3.0,1.0,4.0,990.0,137.37442942647843,Brimbank,-37.7928,144.8068,Western Metropolitan,6763.0,86,Brimbank
7608,Surrey Hills,3/700 Canterbury Rd,2,u,682000.0,S,Ham,6/05/2017,11.2,3127.0,2.0,1.0,2.0,119.0,137.37442942647843,Whitehorse,-37.8271,145.1032,Southern Metropolitan,5457.0,120,Boroondara
7609,Surrey Hills,2/35 Boisdale St,2,u,825000.0,S,Fletchers,13/05/2017,11.2,3127.0,2.0,1.0,2.0,180.0,85.0,Whitehorse,-37.8351,145.10299999999995,Southern Metropolitan,5457.0,120,Boroondara
7610,Surrey Hills,61 Broughton Rd,3,h,1525000.0,S,Fletchers,13/05/2017,11.2,3127.0,3.0,2.0,2.0,347.0,195.0,Whitehorse,-37.8323,145.105,Southern Metropolitan,5457.0,120,Boroondara
7611,Surrey Hills,18 Empress Rd,2,h,1260000.0,SP,Jellis,13/05/2017,11.2,3127.0,2.0,1.0,0.0,269.0,124.0,Boroondara,-37.8201,145.0887,Southern Metropolitan,5457.0,120,Boroondara
7612,Surrey Hills,29 Weybridge St,4,h,2360000.0,S,Marshall,13/05/2017,11.2,3127.0,4.0,2.0,2.0,764.0,265.0,Boroondara,-37.81800000000001,145.0946,Southern Metropolitan,5457.0,120,Boroondara
7613,Surrey Hills,1/6 Blackburn St,2,h,1250000.0,SP,Fletchers,20/05/2017,11.2,3127.0,2.0,2.0,1.0,323.0,96.0,Boroondara,-37.823,145.0993,Southern Metropolitan,5457.0,120,Boroondara
7614,Surrey Hills,26 Everton Gr,4,h,1490000.0,S,Noel,20/05/2017,11.2,3127.0,4.0,1.0,4.0,605.0,137.37442942647843,Whitehorse,-37.8292,145.1053,Southern Metropolitan,5457.0,120,Boroondara
7615,Surrey Hills,6A Thistle St,4,h,1600000.0,PI,Marshall,20/05/2017,11.2,3127.0,4.0,1.0,2.0,600.0,186.0,Boroondara,-37.8327,145.0976,Southern Metropolitan,5457.0,120,Boroondara
7616,Surrey Hills,68 Weybridge St,3,h,1652000.0,S,Kay,20/05/2017,11.2,3127.0,3.0,2.0,2.0,368.0,150.0,Boroondara,-37.8176,145.0882,Southern Metropolitan,5457.0,120,Boroondara
7617,Surrey Hills,8 Durham Rd,4,h,2370000.0,PI,Jellis,29/04/2017,11.2,3127.0,4.0,3.0,2.0,773.0,300.0,Boroondara,-37.8263,145.0911,Southern Metropolitan,5457.0,120,Boroondara
7618,Templestowe Lower,2/92 Foote St,3,t,940000.0,PI,Jellis,6/05/2017,13.8,3107.0,3.0,2.0,3.0,281.0,137.37442942647843,Manningham,-37.7586,145.1211,Grouped Eastern Metropolitan,5420.0,92,Manningham
7619,Templestowe Lower,6 Jean St,3,h,1503500.0,S,Noel,6/05/2017,13.8,3107.0,3.0,1.0,1.0,907.0,137.37442942647843,Manningham,-37.7628,145.1185,Grouped Eastern Metropolitan,5420.0,92,Manningham
7620,Templestowe Lower,8 Esther St,3,t,950000.0,VB,hockingstuart,8/04/2017,13.8,3107.0,3.0,2.0,2.0,306.0,137.37442942647843,Manningham,-37.7658,145.1014,Grouped Eastern Metropolitan,5420.0,92,Manningham
7621,Templestowe Lower,4 Michael St,3,h,1370000.0,S,Barry,8/04/2017,13.8,3107.0,3.0,1.0,2.0,743.0,137.37442942647843,Manningham,-37.7703,145.1086,Grouped Eastern Metropolitan,5420.0,92,Manningham
7622,Templestowe Lower,5 Fran Ct,4,h,1181000.0,SP,Parkes,13/05/2017,13.8,3107.0,4.0,2.0,2.0,805.0,137.37442942647843,Manningham,-37.7565,145.1067,Grouped Eastern Metropolitan,5420.0,92,Manningham
7623,Templestowe Lower,21 Rooney St,3,h,1385000.0,S,Barry,13/05/2017,13.8,3107.0,3.0,1.0,2.0,745.0,137.37442942647843,Manningham,-37.769,145.1108,Grouped Eastern Metropolitan,5420.0,92,Manningham
7624,Templestowe Lower,258 Thompsons Rd,3,h,1180000.0,S,Philip,20/05/2017,13.8,3107.0,3.0,1.0,3.0,655.0,137.37442942647843,Manningham,-37.7685,145.1026,Grouped Eastern Metropolitan,5420.0,92,Manningham
7625,Templestowe Lower,254 Thompsons Rd,4,h,1302000.0,S,Ray,22/04/2017,13.8,3107.0,4.0,2.0,2.0,650.0,137.37442942647843,Manningham,-37.7686,145.1023,Grouped Eastern Metropolitan,5420.0,92,Manningham
7626,Templestowe Lower,11 Airdrie Ct,5,h,1775000.0,S,Jellis,29/04/2017,13.8,3107.0,5.0,4.0,2.0,501.0,137.37442942647843,Manningham,-37.762,145.1244,Grouped Eastern Metropolitan,5420.0,92,Manningham
7627,Thornbury,177 Raleigh St,3,h,1750000.0,S,McGrath,6/05/2017,6.5,3071.0,3.0,1.0,3.0,712.0,137.37442942647843,Darebin,-37.7598,145.0118,Northern Metropolitan,8870.0,139,Darebin
7628,Thornbury,129 Collins St,3,h,1345000.0,S,Love,8/04/2017,6.5,3071.0,3.0,2.0,4.0,584.0,137.37442942647843,Darebin,-37.7555,145.0152,Northern Metropolitan,8870.0,139,Darebin
7629,Thornbury,104 Mansfield St,3,h,1080000.0,S,Miles,8/04/2017,6.5,3071.0,3.0,1.0,1.0,408.0,137.37442942647843,Darebin,-37.7573,145.0083,Northern Metropolitan,8870.0,139,Darebin
7630,Thornbury,145 Shaftesbury Pde,3,h,1195000.0,S,Love,8/04/2017,6.5,3071.0,3.0,1.0,2.0,463.0,131.0,Darebin,-37.7593,144.9885,Northern Metropolitan,8870.0,139,Darebin
7631,Thornbury,4/2 Strettle St,2,u,716000.0,S,Love,8/04/2017,6.5,3071.0,2.0,1.0,1.0,0.0,87.0,Darebin,-37.7554,144.982,Northern Metropolitan,8870.0,139,Darebin
7632,Thornbury,9 Ethel St,3,t,865000.0,S,buyMyplace,13/05/2017,6.5,3071.0,3.0,2.0,2.0,194.0,137.37442942647843,Darebin,-37.7538,144.9991,Northern Metropolitan,8870.0,139,Darebin
7633,Thornbury,1/73 Flinders St,2,u,462000.0,S,Nelson,13/05/2017,6.5,3071.0,2.0,1.0,1.0,0.0,137.37442942647843,Darebin,-37.7561,145.0067,Northern Metropolitan,8870.0,139,Darebin
7634,Thornbury,107 Hutton St,3,h,1100000.0,PI,Woodards,13/05/2017,6.5,3071.0,3.0,2.0,1.0,359.0,137.37442942647843,Darebin,-37.7551,144.9916,Northern Metropolitan,8870.0,139,Darebin
7635,Thornbury,221 Mansfield St,4,h,1635000.0,S,Jellis,13/05/2017,6.5,3071.0,4.0,2.0,2.0,464.0,137.37442942647843,Darebin,-37.7579,145.0169,Northern Metropolitan,8870.0,139,Darebin
7636,Thornbury,3/1 Smith St,3,t,998000.0,SP,Jellis,13/05/2017,6.5,3071.0,3.0,2.0,1.0,0.0,166.0,Darebin,-37.7579,145.0,Northern Metropolitan,8870.0,139,Darebin
7637,Thornbury,3/31 Clapham St,2,u,600000.0,S,Love,20/05/2017,6.5,3071.0,2.0,1.0,1.0,0.0,59.0,Darebin,-37.7549,144.9979,Northern Metropolitan,8870.0,139,Darebin
7638,Thornbury,35D Clapham St,3,h,1346000.0,S,Nelson,20/05/2017,6.5,3071.0,3.0,2.0,2.0,349.0,130.0,Darebin,-37.7544,144.998,Northern Metropolitan,8870.0,139,Darebin
7639,Thornbury,171 Mansfield St,3,h,1130000.0,S,Jellis,20/05/2017,6.5,3071.0,3.0,1.0,1.0,381.0,137.37442942647843,Darebin,-37.7575,145.0128,Northern Metropolitan,8870.0,139,Darebin
7640,Thornbury,292 Rathmines St,3,h,1275000.0,PI,Jellis,20/05/2017,6.5,3071.0,3.0,1.0,2.0,517.0,115.0,Darebin,-37.7638,145.0182,Northern Metropolitan,8870.0,139,Darebin
7641,Thornbury,10 Speight St,3,h,1200000.0,S,Woodards,20/05/2017,6.5,3071.0,3.0,1.0,1.0,447.0,137.37442942647843,Darebin,-37.7622,145.0074,Northern Metropolitan,8870.0,139,Darebin
7642,Thornbury,140 Dundas St,2,h,915000.0,S,Love,22/04/2017,6.5,3071.0,2.0,1.0,1.0,502.0,137.37442942647843,Darebin,-37.7541,145.016,Northern Metropolitan,8870.0,139,Darebin
7643,Thornbury,199 Mansfield St,1,u,300000.0,SP,McGrath,22/04/2017,6.5,3071.0,1.0,1.0,1.0,948.0,137.37442942647843,Darebin,-37.7577,145.0151,Northern Metropolitan,8870.0,139,Darebin
7644,Thornbury,1/44 Hammond St,3,u,880000.0,SP,McGrath,29/04/2017,6.5,3071.0,3.0,1.0,2.0,242.0,117.0,Darebin,-37.7639,145.0135,Northern Metropolitan,8870.0,139,Darebin
7645,Thornbury,58 Leinster Gr,2,t,960000.0,S,Jellis,29/04/2017,6.5,3071.0,2.0,2.0,2.0,158.0,133.0,Darebin,-37.7587,144.9881,Northern Metropolitan,8870.0,139,Darebin
7646,Thornbury,5 Shaftesbury Pde,2,h,1260000.0,S,Nelson,29/04/2017,6.5,3071.0,2.0,1.0,0.0,317.0,96.0,Darebin,-37.7606,144.9995,Northern Metropolitan,8870.0,139,Darebin
7647,Thornbury,68 Wilmoth St,2,h,1100000.0,SP,McGrath,29/04/2017,6.5,3071.0,3.0,1.0,1.0,330.0,132.0,Darebin,-37.7629,145.0165,Northern Metropolitan,8870.0,139,Darebin
7648,Viewbank,8 Graham Rd,3,h,810000.0,VB,Miles,6/05/2017,13.8,3084.0,3.0,1.0,1.0,667.0,137.37442942647843,Banyule,-37.743,145.0839,Grouped Eastern Metropolitan,2698.0,41,Banyule
7649,Viewbank,23 Kuranga Rd,4,h,1140000.0,S,Miles,8/04/2017,13.8,3084.0,4.0,2.0,4.0,863.0,137.37442942647843,Banyule,-37.7317,145.0952,Grouped Eastern Metropolitan,2698.0,41,Banyule
7650,Viewbank,6 Dawn Ct,4,h,1003000.0,S,Nelson,20/05/2017,13.8,3084.0,4.0,2.0,2.0,619.0,137.37442942647843,Banyule,-37.7355,145.0928,Grouped Eastern Metropolitan,2698.0,41,Banyule
7651,Viewbank,9 Rockaway Dr,4,h,1155000.0,PI,Fletchers,22/04/2017,13.8,3084.0,4.0,2.0,3.0,780.0,217.0,Banyule,-37.7308,145.0932,Grouped Eastern Metropolitan,2698.0,41,Banyule
7652,Watsonia,60 Orana Dr,3,h,880000.0,S,Barry,6/05/2017,14.9,3087.0,3.0,1.0,4.0,555.0,137.37442942647843,Banyule,-37.713,145.0894,Northern Metropolitan,2329.0,52,Banyule
7653,Watsonia,5 Regis Ct,5,h,826000.0,S,Barry,6/05/2017,14.9,3087.0,5.0,1.0,2.0,545.0,132.0,Banyule,-37.705,145.0825,Northern Metropolitan,2329.0,52,Banyule
7654,Watsonia,12 Black St,4,h,952000.0,S,Barry,8/04/2017,14.9,3087.0,4.0,2.0,2.0,729.0,137.37442942647843,Banyule,-37.711,145.08100000000005,Northern Metropolitan,2329.0,52,Banyule
7655,Watsonia,2/42 Wattle Dr,3,h,677500.0,S,Buckingham,8/04/2017,14.9,3087.0,3.0,1.0,2.0,245.0,137.37442942647843,Banyule,-37.716,145.0769,Northern Metropolitan,2329.0,52,Banyule
7656,Watsonia,25 Bungay St,4,h,761000.0,S,LJ,22/04/2017,14.9,3087.0,4.0,1.0,2.0,696.0,123.0,Banyule,-37.7054,145.0809,Northern Metropolitan,2329.0,52,Banyule
7657,Watsonia,8 Castlereagh Pl,3,h,715000.0,SP,Barry,22/04/2017,14.9,3087.0,3.0,1.0,2.0,312.0,137.37442942647843,Banyule,-37.7031,145.0773,Northern Metropolitan,2329.0,52,Banyule
7658,Watsonia,5 Daours Ct,4,h,932500.0,S,Miles,22/04/2017,14.9,3087.0,4.0,2.0,2.0,585.0,180.0,Banyule,-37.7154,145.0777,Northern Metropolitan,2329.0,52,Banyule
7659,Watsonia,25 High St,3,h,895000.0,S,Barry,29/04/2017,14.9,3087.0,3.0,1.0,2.0,775.0,137.37442942647843,Banyule,-37.7075,145.0807,Northern Metropolitan,2329.0,52,Banyule
7660,West Footscray,61 Clive St,4,h,1435000.0,S,Village,6/05/2017,8.2,3012.0,4.0,2.0,2.0,523.0,244.0,Maribyrnong,-37.798,144.8728,Western Metropolitan,5058.0,105,Maribyrnong
7661,West Footscray,4/8 Margot St,2,h,470000.0,SP,Greg,6/05/2017,8.2,3012.0,2.0,1.0,1.0,0.0,77.0,Maribyrnong,-37.8088,144.8715,Western Metropolitan,5058.0,105,Maribyrnong
7662,West Footscray,6/350 Somerville Rd,2,h,502000.0,S,Sweeney,6/05/2017,8.2,3012.0,2.0,1.0,1.0,2701.0,79.0,Maribyrnong,-37.8109,144.8684,Western Metropolitan,5058.0,105,Maribyrnong
7663,West Footscray,2/663 Barkly St,3,u,580000.0,SP,Jas,8/04/2017,8.2,3012.0,2.0,1.0,0.0,183.0,104.0,Maribyrnong,-37.7968,144.8708,Western Metropolitan,5058.0,105,Maribyrnong
7664,West Footscray,4/667 Barkly St,1,u,375000.0,S,Burnham,8/04/2017,8.2,3012.0,1.0,1.0,1.0,60.0,137.37442942647843,Maribyrnong,-37.7971,144.8703,Western Metropolitan,5058.0,105,Maribyrnong
7665,West Footscray,17 Braid St,2,h,650000.0,VB,Sweeney,8/04/2017,8.2,3012.0,2.0,1.0,1.0,452.0,137.37442942647843,Maribyrnong,-37.804,144.8772,Western Metropolitan,5058.0,105,Maribyrnong
7666,West Footscray,17/24 Dongola Rd,3,t,815000.0,S,McGrath,8/04/2017,8.2,3012.0,3.0,1.0,2.0,203.0,3.0,Maribyrnong,-37.7928,144.8811,Western Metropolitan,5058.0,105,Maribyrnong
7667,West Footscray,10 Neil St,4,h,970000.0,PI,Biggin,8/04/2017,8.2,3012.0,4.0,1.0,2.0,528.0,143.0,Maribyrnong,-37.7969,144.8647,Western Metropolitan,5058.0,105,Maribyrnong
7668,West Footscray,15 Rupert St,4,h,1325000.0,S,hockingstuart,8/04/2017,8.2,3012.0,4.0,2.0,4.0,525.0,188.0,Maribyrnong,-37.7994,144.8763,Western Metropolitan,5058.0,105,Maribyrnong
7669,West Footscray,25 Tucker St,3,h,890000.0,S,Biggin,13/05/2017,8.2,3012.0,3.0,1.0,3.0,334.0,137.37442942647843,Maribyrnong,-37.7916,144.8762,Western Metropolitan,5058.0,105,Maribyrnong
7670,West Footscray,16 Dove St,3,h,900000.0,S,hockingstuart,20/05/2017,8.2,3012.0,3.0,1.0,0.0,218.0,137.37442942647843,Maribyrnong,-37.7963,144.8801,Western Metropolitan,5058.0,105,Maribyrnong
7671,West Footscray,4/38 Hampton Pde,2,u,266000.0,S,Sweeney,20/05/2017,8.2,3012.0,2.0,1.0,1.0,1059.0,65.0,Maribyrnong,-37.8062,144.8665,Western Metropolitan,5058.0,105,Maribyrnong
7672,West Footscray,16 Hope St,3,h,830000.0,PI,Burnham,20/05/2017,8.2,3012.0,3.0,1.0,0.0,370.0,137.37442942647843,Maribyrnong,-37.7916,144.8715,Western Metropolitan,5058.0,105,Maribyrnong
7673,West Footscray,91 Suffolk St,2,h,888000.0,PI,Sweeney,20/05/2017,8.2,3012.0,2.0,1.0,2.0,401.0,113.81,Maribyrnong,-37.7903,144.8703,Western Metropolitan,5058.0,105,Maribyrnong
7674,West Footscray,106 Summerhill Rd,3,h,1040000.0,S,Jas,20/05/2017,8.2,3012.0,3.0,1.0,1.0,330.0,137.37442942647843,Maribyrnong,-37.7961,144.8815,Western Metropolitan,5058.0,105,Maribyrnong
7675,West Footscray,4/624 Barkly St,2,u,490000.0,S,Village,22/04/2017,8.2,3012.0,2.0,1.0,1.0,117.0,137.37442942647843,Maribyrnong,-37.7968,144.8735,Western Metropolitan,5058.0,105,Maribyrnong
7676,West Footscray,1 Dongola Rd,3,h,935000.0,S,Jas,22/04/2017,8.2,3012.0,3.0,1.0,2.0,325.0,102.0,Maribyrnong,-37.7922,144.8818,Western Metropolitan,5058.0,105,Maribyrnong
7677,West Footscray,14 Stanhope St,3,h,975000.0,S,Jas,22/04/2017,8.2,3012.0,3.0,1.0,0.0,318.0,137.37442942647843,Maribyrnong,-37.7955,144.8713,Western Metropolitan,5058.0,105,Maribyrnong
7678,West Footscray,8/132 Rupert St,1,u,185000.0,PI,Jas,29/04/2017,8.2,3012.0,1.0,1.0,1.0,0.0,137.37442942647843,Maribyrnong,-37.798,144.8672,Western Metropolitan,5058.0,105,Maribyrnong
7679,Williamstown,44 Electra St,4,h,2165000.0,SP,Greg,6/05/2017,8.0,3016.0,4.0,2.0,2.0,450.0,190.0,Hobsons Bay,-37.861,144.8985,Western Metropolitan,6380.0,103,Hobsons Bay
7680,Williamstown,8 Jobson St,3,h,1245000.0,S,hockingstuart,6/05/2017,8.0,3016.0,3.0,2.0,2.0,292.0,117.0,Hobsons Bay,-37.8575,144.8922,Western Metropolitan,6380.0,103,Hobsons Bay
7681,Williamstown,73a Victoria St,4,h,2075000.0,SP,Greg,6/05/2017,8.0,3016.0,4.0,3.0,2.0,324.0,229.0,Hobsons Bay,-37.8622,144.8884,Western Metropolitan,6380.0,103,Hobsons Bay
7682,Williamstown,2/77 Dover Rd,2,u,543000.0,S,Williams,8/04/2017,8.0,3016.0,2.0,1.0,1.0,0.0,78.0,Hobsons Bay,-37.8536,144.8981,Western Metropolitan,6380.0,103,Hobsons Bay
7683,Williamstown,8 Princes St,3,h,1150000.0,SP,Jas,8/04/2017,8.0,3016.0,3.0,1.0,0.0,308.0,120.0,Hobsons Bay,-37.8526,144.895,Western Metropolitan,6380.0,103,Hobsons Bay
7684,Williamstown,35 Railway Pl,3,h,1290000.0,S,RT,8/04/2017,8.0,3016.0,3.0,1.0,0.0,273.0,137.37442942647843,Hobsons Bay,-37.8651,144.8986,Western Metropolitan,6380.0,103,Hobsons Bay
7685,Williamstown,2/170 Cecil St,2,h,1000000.0,S,Raine,13/05/2017,8.0,3016.0,2.0,1.0,2.0,447.0,137.37442942647843,Hobsons Bay,-37.8602,144.8997,Western Metropolitan,6380.0,103,Hobsons Bay
7686,Williamstown,10 Crofton Dr,5,h,2040000.0,S,Greg,13/05/2017,8.0,3016.0,5.0,3.0,2.0,531.0,288.0,Hobsons Bay,-37.8629,144.8781,Western Metropolitan,6380.0,103,Hobsons Bay
7687,Williamstown,60 Merrett Dr,4,h,1412000.0,SP,Williams,13/05/2017,8.0,3016.0,4.0,2.0,4.0,551.0,137.37442942647843,Hobsons Bay,-37.8579,144.8786,Western Metropolitan,6380.0,103,Hobsons Bay
7688,Williamstown,8/97 Verdon St,2,u,465000.0,S,Raine,13/05/2017,8.0,3016.0,2.0,1.0,1.0,0.0,78.0,Hobsons Bay,-37.8589,144.8921,Western Metropolitan,6380.0,103,Hobsons Bay
7689,Williamstown,2/47 Power St,2,h,855000.0,S,Williams,20/05/2017,8.0,3016.0,2.0,1.0,1.0,160.0,137.37442942647843,Hobsons Bay,-37.8546,144.8883,Western Metropolitan,6380.0,103,Hobsons Bay
7690,Williamstown,12/53 Morris St,2,u,550000.0,SP,Williams,22/04/2017,8.0,3016.0,2.0,1.0,2.0,0.0,65.0,Hobsons Bay,-37.8685,144.9058,Western Metropolitan,6380.0,103,Hobsons Bay
7691,Williamstown,9/99 Verdon St,2,u,490000.0,S,Village,22/04/2017,8.0,3016.0,2.0,1.0,1.0,0.0,137.37442942647843,Hobsons Bay,-37.8588,144.8919,Western Metropolitan,6380.0,103,Hobsons Bay
7692,Williamstown,6 Caspian Tce,4,h,1200000.0,SP,Village,29/04/2017,8.0,3016.0,4.0,3.0,2.0,183.0,191.0,Hobsons Bay,-37.8566,144.8737,Western Metropolitan,6380.0,103,Hobsons Bay
7693,Williamstown,240 Coogee La,3,h,1330000.0,S,Greg,29/04/2017,8.0,3016.0,3.0,2.0,2.0,184.0,137.37442942647843,Hobsons Bay,-37.8629,144.8896,Western Metropolitan,6380.0,103,Hobsons Bay
7694,Williamstown,15 Kingshott Cl,4,h,1500000.0,VB,Greg,29/04/2017,8.0,3016.0,4.0,3.0,2.0,450.0,137.37442942647843,Hobsons Bay,-37.8617,144.8786,Western Metropolitan,6380.0,103,Hobsons Bay
7695,Williamstown,165 Osborne St,4,h,1630000.0,S,Sweeney,29/04/2017,8.0,3016.0,4.0,2.0,2.0,260.0,137.37442942647843,Hobsons Bay,-37.8657,144.8942,Western Metropolitan,6380.0,103,Hobsons Bay
7696,Yarraville,76 Castlemaine St,3,h,935000.0,S,Jas,6/05/2017,7.0,3013.0,3.0,1.0,0.0,212.0,137.37442942647843,Maribyrnong,-37.8143,144.8883,Western Metropolitan,6543.0,164,Maribyrnong
7697,Yarraville,8 Gordon Pde,3,h,990000.0,S,Jas,6/05/2017,7.0,3013.0,3.0,1.0,2.0,340.0,119.0,Maribyrnong,-37.8227,144.8827,Western Metropolitan,6543.0,164,Maribyrnong
